"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.000131836078747875,18,389,4.57887356859079,"Central nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007417"," rel  sox9a  sez6l2  kctd13  sfrp5  hirip3  zdhhc16a  taok2a  maza  slit3  wnt3  mnx2a  katnb1  dmbx1b  prickle1b  yaf2  ap1m2  her6"
0.000168863844226948,15,287,5.17184035476718,"Brain development "," http://amigo.geneontology.org/amigo/term/GO:0007420"," rel  sez6l2  kctd13  sfrp5  hirip3  zdhhc16a  taok2a  maza  wnt3  katnb1  dmbx1b  prickle1b  yaf2  ap1m2  her6"
0.000181918985607527,15,298,4.98093349603417,"Head development "," http://amigo.geneontology.org/amigo/term/GO:0060322"," rel  sez6l2  kctd13  sfrp5  hirip3  zdhhc16a  taok2a  maza  wnt3  katnb1  dmbx1b  prickle1b  yaf2  ap1m2  her6"
0.00162559543338826,15,364,4.0777972027972,"Tube morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0035239"," rab11a  sox9a  smyd4  lpar1  sfrp5  cacna1c  plekhg5a  skib  ep300b  pdcd2l  esama  wnt11  wnt3  MYO1D  dab2ipa"
0.0021993600111653,34,1499,2.24446600764146,"Animal organ development "," http://amigo.geneontology.org/amigo/term/GO:0048513"," rel  sox9a  smyd4  sez6l2  lpar1  kctd13  sfrp5  hirip3  zdhhc16a  taok2a  maza  pomcb  dkc1  cacna1c  skib  ep300b  tbpl2  hsp90b1  epcam  wnt11  wnt3  nsfb  loxl1  cdk5r1b  MYO1D  mnx2a  katnb1  ahr2  dmbx1b  prickle1b  yaf2  ap1m2  her6  opa1"
0.00496380305823289,16,465,3.40488758553275,"Tube development "," http://amigo.geneontology.org/amigo/term/GO:0035295"," rab11a  sox9a  smyd4  lpar1  sfrp5  cacna1c  plekhg5a  skib  ep300b  pdcd2l  esama  wnt11  wnt3  MYO1D  dab2ipa  ap1m2"
0.00546687147025045,28,1189,2.3303004816882,"Anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," diaph2  rab11a  sox9a  smyd4  mylipa  lpar1  kctd13  sfrp5  cacna1c  plekhg5a  skib  slit3  ep300b  xpnpep3  pcdh18b  pdcd2l  epcam  esama  wnt11  wnt3  igdcc4  cdk5r1b  MYO1D  cpt1aa  dab2ipa  ap1m2  her6  opa1"
0.00776084936947232,22,841,2.59166666666667,"Nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007399"," rel  sox9a  sez6l2  kctd13  sfrp5  hirip3  zdhhc16a  taok2a  maza  nlk1  slit3  pcdh18b  wnt3  igdcc4  cdk5r1b  mnx2a  katnb1  dmbx1b  prickle1b  yaf2  ap1m2  her6"
0.0129310458039614,15,467,3.17841152423594,"Embryonic morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048598"," diaph2  sox9a  smyd4  mylipa  lpar1  sfrp5  cacna1c  plekhg5a  skib  ep300b  xpnpep3  epcam  wnt11  cdk5r1b  MYO1D"
0.017112889074672,19,715,2.62956134774317,"Embryo development "," http://amigo.geneontology.org/amigo/term/GO:0009790"," diaph2  sox9a  smyd4  mylipa  lpar1  sfrp5  cacna1c  plekhg5a  skib  ep300b  tbpl2  xpnpep3  epcam  wnt11  loxl1  cdk5r1b  MYO1D  her6  opa1"
