chr1	24227
chr1	24457
chr1	28680
chr1	29162
chr1	29614
chr1	31248
chr1	33679
chr1	54914
chr1	60334
chr1	77901
chr1	99187
chr1	130785
chr1	132446
chr1	148289
chr1	148631
chr1	148831
chr1	148857
chr1	149446
chr1	149453
chr1	149647
chr1	149758
chr1	149793
chr1	149865
chr1	149893
chr1	149915
chr1	149930
chr1	150042
chr1	150043
chr1	150193
chr1	150325
chr1	150413
chr1	150728
chr1	150748
chr1	150763
chr1	150823
chr1	150860
chr1	150863
chr1	150888
chr1	151045
chr1	151235
chr1	151670
chr1	151677
chr1	151733
chr1	151747
chr1	151752
chr1	152032
chr1	152039
chr1	152709
chr1	152748
chr1	152773
chr1	152824
chr1	152859
chr1	152931
chr1	152945
chr1	152953
chr1	153014
chr1	157085
chr1	157245
chr1	160802
chr1	161887
chr1	165481
chr1	169847
chr1	175646
chr1	175833
chr1	175872
chr1	178522
chr1	178541
chr1	178637
chr1	178665
chr1	178846
chr1	178917
chr1	179026
chr1	183408
chr1	183996
chr1	185836
chr1	186441
chr1	187592
chr1	188297
chr1	188370
chr1	189737
chr1	190764
chr1	197573
chr1	198197
chr1	201662
chr1	202647
chr1	202775
chr1	203095
chr1	206401
chr1	206732
chr1	207265
chr1	210114
chr1	210400
chr1	210865
chr1	212368
chr1	213997
chr1	215244
chr1	217253
chr1	217263
chr1	218720
chr1	224295
chr1	224926
chr1	226302
chr1	228343
chr1	230741
chr1	234578
chr1	235330
chr1	242107
chr1	242989
chr1	244121
chr1	253502
chr1	254672
chr1	254867
chr1	255104
chr1	255209
chr1	257012
chr1	257015
chr1	257671
chr1	264666
chr1	265083
chr1	267862
chr1	271675
chr1	273885
chr1	274169
chr1	275329
chr1	276508
chr1	277424
chr1	277692
chr1	277760
chr1	278700
chr1	281227
chr1	282219
chr1	282544
chr1	283978
chr1	284981
chr1	285657
chr1	286807
chr1	286815
chr1	288496
chr1	288782
chr1	294139
chr1	294517
chr1	294541
chr1	294561
chr1	295907
chr1	296251
chr1	296402
chr1	296513
chr1	297360
chr1	300034
chr1	301911
chr1	302010
chr1	302016
chr1	302244
chr1	302301
chr1	302805
chr1	303003
chr1	303482
chr1	303633
chr1	303796
chr1	304533
chr1	304638
chr1	306634
chr1	306815
chr1	308851
chr1	309053
chr1	309081
chr1	309124
chr1	309206
chr1	309295
chr1	310831
chr1	310855
chr1	319294
chr1	319353
chr1	319702
chr1	319818
chr1	321498
chr1	325092
chr1	328165
chr1	328395
chr1	328414
chr1	329365
chr1	329434
chr1	329493
chr1	329499
chr1	329535
chr1	329551
chr1	329603
chr1	329641
chr1	329647
chr1	329863
chr1	330159
chr1	330699
chr1	331172
chr1	335178
chr1	335812
chr1	339377
chr1	339628
chr1	342322
chr1	342609
chr1	342911
chr1	343136
chr1	343411
chr1	343620
chr1	343905
chr1	343922
chr1	344089
chr1	344409
chr1	348634
chr1	350180
chr1	350417
chr1	350672
chr1	350934
chr1	352110
chr1	353443
chr1	353651
chr1	354168
chr1	354265
chr1	359478
chr1	362747
chr1	362770
chr1	362886
chr1	362894
chr1	365589
chr1	371134
chr1	371311
chr1	371372
chr1	373310
chr1	374339
chr1	374396
chr1	376514
chr1	382427
chr1	382582
chr1	382641
chr1	382827
chr1	384252
chr1	387060
chr1	387084
chr1	391161
chr1	404067
chr1	404234
chr1	410065
chr1	410193
chr1	410343
chr1	413333
chr1	413756
chr1	424545
chr1	426270
chr1	427858
chr1	434044
chr1	440981
chr1	441129
chr1	447430
chr1	447671
chr1	452528
chr1	460920
chr1	464548
chr1	467230
chr1	467256
chr1	488564
chr1	488615
chr1	493254
chr1	496612
chr1	497831
chr1	497955
chr1	498148
chr1	504772
chr1	508443
chr1	508476
chr1	508649
chr1	520864
chr1	521431
chr1	521963
chr1	525160
chr1	529498
chr1	529867
chr1	529874
chr1	530313
chr1	543285
chr1	543340
chr1	570388
chr1	586149
chr1	590211
chr1	590334
chr1	592915
chr1	593094
chr1	594192
chr1	600814
chr1	601961
chr1	602115
chr1	612559
chr1	621683
chr1	640709
chr1	647644
chr1	674550
chr1	680656
chr1	680678
chr1	683771
chr1	690049
chr1	721489
chr1	724476
chr1	727674
chr1	728684
chr1	731773
chr1	736166
chr1	736498
chr1	736514
chr1	736534
chr1	737866
chr1	738308
chr1	738737
chr1	740317
chr1	741060
chr1	741080
chr1	741550
chr1	741904
chr1	743063
chr1	744363
chr1	746209
chr1	747341
chr1	747590
chr1	747748
chr1	747772
chr1	749252
chr1	749261
chr1	752096
chr1	752412
chr1	753491
chr1	754613
chr1	756203
chr1	756206
chr1	756328
chr1	756871
chr1	757852
chr1	757872
chr1	758543
chr1	758576
chr1	758618
chr1	758855
chr1	759435
chr1	760708
chr1	762401
chr1	762501
chr1	766037
chr1	766730
chr1	766866
chr1	767760
chr1	767850
chr1	768018
chr1	769255
chr1	769483
chr1	774137
chr1	778276
chr1	780376
chr1	780377
chr1	780404
chr1	787243
chr1	787353
chr1	790256
chr1	790840
chr1	790968
chr1	791117
chr1	793247
chr1	793321
chr1	794017
chr1	794305
chr1	801244
chr1	804169
chr1	808639
chr1	813107
chr1	820716
chr1	824928
chr1	824996
chr1	825002
chr1	829535
chr1	830487
chr1	841260
chr1	849702
chr1	852218
chr1	895437
chr1	901423
chr1	901797
chr1	901907
chr1	905477
chr1	915240
chr1	915889
chr1	917677
chr1	919290
chr1	919417
chr1	919578
chr1	923753
chr1	923790
chr1	923886
chr1	927456
chr1	936309
chr1	936505
chr1	936521
chr1	936577
chr1	936628
chr1	937758
chr1	941849
chr1	943675
chr1	943906
chr1	944055
chr1	944101
chr1	950670
chr1	951222
chr1	958955
chr1	960082
chr1	964047
chr1	964868
chr1	965072
chr1	966988
chr1	968012
chr1	968144
chr1	968438
chr1	968480
chr1	970513
chr1	970893
chr1	971458
chr1	971529
chr1	972166
chr1	976175
chr1	976593
chr1	976661
chr1	976736
chr1	976749
chr1	976764
chr1	977852
chr1	979653
chr1	981101
chr1	981772
chr1	986486
chr1	990713
chr1	992027
chr1	992055
chr1	992057
chr1	992348
chr1	995386
chr1	995425
chr1	995456
chr1	995914
chr1	996707
chr1	997074
chr1	998928
chr1	1000533
chr1	1003263
chr1	1003348
chr1	1004134
chr1	1004392
chr1	1005893
chr1	1006170
chr1	1007597
chr1	1010500
chr1	1010501
chr1	1010550
chr1	1010551
chr1	1011198
chr1	1011289
chr1	1011331
chr1	1011405
chr1	1011664
chr1	1012217
chr1	1018576
chr1	1018609
chr1	1018880
chr1	1024478
chr1	1030994
chr1	1031440
chr1	1039647
chr1	1095802
chr1	1100431
chr1	1100457
chr1	1102772
chr1	1102909
chr1	1103216
chr1	1103374
chr1	1106092
chr1	1107468
chr1	1108988
chr1	1108997
chr1	1109222
chr1	1109231
chr1	1109795
chr1	1111292
chr1	1111878
chr1	1111901
chr1	1111981
chr1	1111990
chr1	1112039
chr1	1112063
chr1	1112111
chr1	1112112
chr1	1112168
chr1	1112941
chr1	1113133
chr1	1113593
chr1	1121388
chr1	1122025
chr1	1123697
chr1	1142507
chr1	1211278
chr1	1211287
chr1	1211364
chr1	1211463
chr1	1222360
chr1	1222526
chr1	1223807
chr1	1233345
chr1	1235212
chr1	1242471
chr1	1242660
chr1	1243785
chr1	1245722
chr1	1246085
chr1	1248124
chr1	1250433
chr1	1251151
chr1	1251781
chr1	1254481
chr1	1263310
chr1	1264246
chr1	1264332
chr1	1266065
chr1	1266422
chr1	1266777
chr1	1272624
chr1	1276182
chr1	1278023
chr1	1278229
chr1	1280475
chr1	1281580
chr1	1281586
chr1	1282037
chr1	1282340
chr1	1282660
chr1	1282670
chr1	1282918
chr1	1283422
chr1	1285468
chr1	1285791
chr1	1286036
chr1	1293825
chr1	1293998
chr1	1294129
chr1	1294195
chr1	1295298
chr1	1295512
chr1	1295805
chr1	1295858
chr1	1296246
chr1	1303483
chr1	1303537
chr1	1303586
chr1	1303603
chr1	1303720
chr1	1303728
chr1	1303737
chr1	1304933
chr1	1305635
chr1	1305642
chr1	1305792
chr1	1305838
chr1	1305965
chr1	1306832
chr1	1308722
chr1	1309115
chr1	1309845
chr1	1314931
chr1	1318949
chr1	1322033
chr1	1322606
chr1	1323078
chr1	1323153
chr1	1327856
chr1	1332008
chr1	1338852
chr1	1339514
chr1	1339749
chr1	1341945
chr1	1341967
chr1	1345146
chr1	1348612
chr1	1353593
chr1	1401795
chr1	1405240
chr1	1407405
chr1	1414720
chr1	1422310
chr1	1437945
chr1	1441618
chr1	1444178
chr1	1447075
chr1	1452016
chr1	1469832
chr1	1482429
chr1	1487023
chr1	1487598
chr1	1489158
chr1	1490644
chr1	1490657
chr1	1492360
chr1	1492390
chr1	1505701
chr1	1506444
chr1	1506699
chr1	1509924
chr1	1509952
chr1	1510009
chr1	1510185
chr1	1510288
chr1	1510395
chr1	1514645
chr1	1516324
chr1	1521282
chr1	1522401
chr1	1523542
chr1	1525576
chr1	1527492
chr1	1527649
chr1	1527673
chr1	1531828
chr1	1531952
chr1	1533691
chr1	1536546
chr1	1537628
chr1	1539679
chr1	1541828
chr1	1542003
chr1	1542008
chr1	1542259
chr1	1544501
chr1	1546122
chr1	1547589
chr1	1550037
chr1	1550226
chr1	1552305
chr1	1560286
chr1	1571056
chr1	1574037
chr1	1574173
chr1	1576466
chr1	1578750
chr1	1580736
chr1	1580893
chr1	1581941
chr1	1583612
chr1	1590764
chr1	1591680
chr1	1595963
chr1	1596271
chr1	1611345
chr1	1612640
chr1	1622742
chr1	1623081
chr1	1628563
chr1	1632030
chr1	1632055
chr1	1634404
chr1	1635428
chr1	1636236
chr1	1636708
chr1	1637041
chr1	1637072
chr1	1637847
chr1	1639041
chr1	1651018
chr1	1651140
chr1	1651232
chr1	1651714
chr1	1652814
chr1	1652850
chr1	1654250
chr1	1655625
chr1	1655646
chr1	1655708
chr1	1656460
chr1	1657178
chr1	1657216
chr1	1657279
chr1	1657683
chr1	1657815
chr1	1658232
chr1	1658578
chr1	1663054
chr1	1672171
chr1	1672674
chr1	1673273
chr1	1674723
chr1	1676528
chr1	1676575
chr1	1677223
chr1	1679363
chr1	1680136
chr1	1680142
chr1	1680179
chr1	1680198
chr1	1680230
chr1	1681951
chr1	1687452
chr1	1687555
chr1	1687756
chr1	1689958
chr1	1690017
chr1	1691302
chr1	1694346
chr1	1703341
chr1	1705262
chr1	1705520
chr1	1715634
chr1	1717964
chr1	1718140
chr1	1718925
chr1	1723991
chr1	1731448
chr1	1738547
chr1	1739045
chr1	1752110
chr1	1756016
chr1	1756287
chr1	1773730
chr1	1784363
chr1	1786760
chr1	1787772
chr1	1787934
chr1	1790932
chr1	1790975
chr1	1800340
chr1	1801959
chr1	1801979
chr1	1805587
chr1	1807714
chr1	1811511
chr1	1812297
chr1	1812303
chr1	1812322
chr1	1812554
chr1	1814604
chr1	1817341
chr1	1817828
chr1	1819069
chr1	1819093
chr1	1819278
chr1	1819365
chr1	1819509
chr1	1819513
chr1	1819527
chr1	1819745
chr1	1827937
chr1	1828056
chr1	1828077
chr1	1828093
chr1	1828098
chr1	1828105
chr1	1834552
chr1	1834587
chr1	1834617
chr1	1834716
chr1	1834742
chr1	1834804
chr1	1834839
chr1	1834882
chr1	1834985
chr1	1835131
chr1	1835347
chr1	1840332
chr1	1841409
chr1	1841463
chr1	1841508
chr1	1841755
chr1	1841787
chr1	1841960
chr1	1842181
chr1	1842212
chr1	1842246
chr1	1842271
chr1	1842346
chr1	1843655
chr1	1843821
chr1	1843832
chr1	1844761
chr1	1844986
chr1	1845051
chr1	1845053
chr1	1845140
chr1	1845171
chr1	1846918
chr1	1847698
chr1	1847739
chr1	1847770
chr1	1847781
chr1	1847951
chr1	1847957
chr1	1848371
chr1	1848385
chr1	1848480
chr1	1848695
chr1	1849065
chr1	1850495
chr1	1850538
chr1	1850807
chr1	1850852
chr1	1850990
chr1	1850994
chr1	1851019
chr1	1851144
chr1	1851290
chr1	1851378
chr1	1851390
chr1	1851399
chr1	1851411
chr1	1851427
chr1	1851436
chr1	1851439
chr1	1852238
chr1	1852284
chr1	1854405
chr1	1854841
chr1	1856800
chr1	1860003
chr1	1860042
chr1	1860168
chr1	1860226
chr1	1860770
chr1	1860786
chr1	1861044
chr1	1861139
chr1	1861217
chr1	1861221
chr1	1861382
chr1	1861384
chr1	1861453
chr1	1865282
chr1	1865658
chr1	1865881
chr1	1867165
chr1	1867194
chr1	1867240
chr1	1867305
chr1	1867609
chr1	1867806
